Cell	ImmClassifier_prediction
D4_P4_M55_L001	L:T:CD8:EM
D5_P2_M55_L001	L:T:CD8:EMRA
D5_P3_M55_L001	L:T:CD8:EMRA
D5_P4_M55_L001	L:T:CD4:Tfh
D6_P2_M55_L001	L:B:PC
D6_P3_M55_L001	L:T:CD4:Treg
D6_P4_M55_L001	L:T:CD8:TRM
D7_P1_M55_L001	L:T:CD4:Ex
D7_P2_M55_L001	L:B:PC
D7_P3_M55_L001	L:T:CD8:EM
D7_P4_M55_L001	L:T:CD8:Naive
D8_P1_M55_L001	L:T:CD8:EMRA
D8_P2_M55_L001	L:B:PC
D8_P3_M55_L001	L:T:CD8:EMRA
D8_P4_M55_L001	L:T:CD8:EM
D9_P1_M55_L001	L:T:CD8:EMRA
D9_P2_M55_L001	L:T:CD8:EM
D9_P3_M55_L001	L:T:CD4:Treg
D9_P4_M55_L001	L:T:CD8:TRM
E10_P1_M55_L001	L:T:CD8:EM
E10_P2_M55_L001	M:pDC
E10_P3_M55_L001	L:T:CD8:EM
E10_P4_M55_L001	L:T:CD8:CM
E11_P1_M55_L001	L:T:CD8:TRM
E11_P2_M55_L001	L:T:CD4:EM
E11_P3_M55_L001	L:T:CD8:EM
E11_P4_M55_L001	L:T:CD8:TRM
E12_P1_M55_L001	L:T:CD8:EMRA
E12_P2_M55_L001	L:B:PC
E12_P3_M55_L001	L:T:CD8:CM
E12_P4_M55_L001	L:T:CD4:Ex
E1_P1_M55_L001	L:T:CD4:Treg
E1_P4_M55_L001	L:T:CD8:Naive
E2_P1_M55_L001	L:T:CD8:Ex
E2_P2_M55_L001	L:T:CD8:EM
E2_P3_M55_L001	L:T:CD8:EM
E2_P4_M55_L001	L:B:PC
E3_P1_M55_L001	L:T:CD4:Tfh
E3_P2_M55_L001	L:T:CD8:Naive
E3_P3_M55_L001	L:B
E3_P4_M55_L001	L:T:CD8:EM
E4_P1_M55_L001	L:T:CD8:EMRA
E4_P2_M55_L001	L:T:CD8:EMRA
E4_P3_M55_L001	L:T:CD8:EMRA
E4_P4_M55_L001	L:T:CD8:TRM
E5_P1_M55_L001	L:T:CD8:TRM
E5_P2_M55_L001	L:T:CD8:Ex
E5_P3_M55_L001	L:T:CD8:EM
E5_P4_M55_L001	L:T:CD8:Naive
E6_P1_M55_L001	L:B:PC
E6_P2_M55_L001	L:T:CD8:EM
E6_P3_M55_L001	L:T:CD8:TRM
E6_P4_M55_L001	L:T:CD8:Ex
E7_P1_M55_L001	L:T:CD8:EMRA
E7_P2_M55_L001	L:T:CD4:Tfh
E7_P3_M55_L001	L:T:CD8:EM
E8_P1_M55_L001	L:T:CD4:Naive
E8_P2_M55_L001	L:T:CD8:EM
E8_P3_M55_L001	L:T:CD8:EMRA
E8_P4_M55_L001	L:B:PC
E9_P1_M55_L001	L:T:CD8:EMRA
E9_P3_M55_L001	L:T:CD8:EM
E9_P4_M55_L001	L:T:CD8:Naive
F10_P1_M55_L001	L:T:CD8:EM
F10_P2_M55_L001	L:T:CD8:EMRA
F10_P4_M55_L001	L:T:CD8:TRM
F11_P1_M55_L001	L:T:CD8:EM
F11_P2_M55_L001	L:T:CD8:EMRA
F12_P1_M55_L001	L:T:CD8:CM
F12_P2_M55_L001	L:T:CD8:EM
F12_P3_M55_L001	L:T:CD8:EM
F12_P4_M55_L001	L:T:CD8:TRM
F1_P2_M55_L001	L:B:PC
F1_P3_M55_L001	L:T:CD8:Ex
F1_P4_M55_L001	L:T:CD8:EM
F2_P2_M55_L001	L:T:CD8:EM
F2_P3_M55_L001	L:T:CD4:Treg
F2_P4_M55_L001	L:T:CD8:Ex
F3_P1_M55_L001	L:T:CD4:Treg
F3_P2_M55_L001	L:T:CD8:EM
F3_P3_M55_L001	L:T:CD4:CM
F3_P4_M55_L001	L:B:PC
F4_P1_M55_L001	L:T:CD8:TRM
F4_P2_M55_L001	L:B:PC
F4_P3_M55_L001	L:T:CD4:Treg
F4_P4_M55_L001	L:T:CD4:Treg
F5_P1_M55_L001	L:T:CD4:Tfh
F5_P2_M55_L001	L:T:CD8:EMRA
F5_P4_M55_L001	L:B:PC
F6_P1_M55_L001	L:T:CD8:Naive
F6_P2_M55_L001	L:B:PC
F6_P3_M55_L001	L:T:CD4:EM
F7_P1_M55_L001	L:T:CD8:EM
F7_P2_M55_L001	L:T:CD8:EMRA
F7_P3_M55_L001	L:B:PC
F8_P1_M55_L001	L:T:CD8:Ex
F8_P2_M55_L001	L:T:CD8:EM
F8_P3_M55_L001	L:T:CD8:EM
F8_P4_M55_L001	L:T:CD4:Naive
F9_P1_M55_L001	L:T:CD8:EM
F9_P2_M55_L001	L:T:CD8:EM
F9_P3_M55_L001	L:T:CD4:Treg
F9_P4_M55_L001	L:NK
G10_P1_M55_L001	L:T:CD4:Treg
G10_P2_M55_L001	L:T:CD4:Treg
G10_P3_M55_L001	L:T:CD8:Ex
G10_P4_M55_L001	L:T:CD8:EM
G11_P1_M55_L001	L:T:CD4:Tfh
G11_P2_M55_L001	L:NK
G11_P3_M55_L001	L:T:CD8:Ex
G11_P4_M55_L001	L:B:PC
G12_P1_M55_L001	L:T:CD8:EMRA
G12_P2_M55_L001	L:T:CD4:EM
G12_P3_M55_L001	L:T:CD4:CM
G12_P4_M55_L001	L:T:CD4:EM
G1_P1_M55_L001	L:T:CD4:Treg
G1_P2_M55_L001	L:T:CD8:Ex
G1_P3_M55_L001	L:T:CD8:EMRA
G1_P4_M55_L001	L:T:CD8:TRM
G2_P1_M55_L001	L:T:CD8:EM
G2_P2_M55_L001	L:T:CD8:EM
G2_P3_M55_L001	L:T:CD4:EM
G2_P4_M55_L001	L:T:CD4:Tfh
G3_P1_M55_L001	L:T:CD4:Ex
G3_P2_M55_L001	L:T:CD4:Treg
G3_P3_M55_L001	L:T:CD4:Tfh
G3_P4_M55_L001	L:T:CD8:EM
G4_P1_M55_L001	L:T:CD8:EM
G4_P2_M55_L001	L:T:CD8:EM
G4_P3_M55_L001	L:T:CD8:EM
G4_P4_M55_L001	L:NK
G5_P1_M55_L001	L:B:PC
G5_P2_M55_L001	L:T:CD8:EMRA
G5_P3_M55_L001	L:T:CD8:EM
G5_P4_M55_L001	L:T:CD8:Ex
G6_P1_M55_L001	L:T:CD8:CM
G6_P2_M55_L001	L:T:CD8:EM
G6_P3_M55_L001	L:T:CD4:Treg
G6_P4_M55_L001	L:T:CD8:Ex
G7_P1_M55_L001	L:T:CD8:TRM
G7_P2_M55_L001	L:T:CD4:Tfh
G7_P3_M55_L001	L:T:CD8:EM
G8_P1_M55_L001	L:T:CD8:TRM
G8_P2_M55_L001	L:T:CD8:Naive
G8_P3_M55_L001	L:T:CD4:Ex
G8_P4_M55_L001	L:T:CD8:EM
G9_P1_M55_L001	L:T:CD8:Ex
G9_P2_M55_L001	L:T:CD8:EMRA
G9_P3_M55_L001	L:T:CD8:EMRA
G9_P4_M55_L001	L:T:CD8:EM
H10_P1_M55_L001	L:T:CD4:Ex
H10_P2_M55_L001	L:T:CD8:EMRA
H10_P4_M55_L001	L:T:CD8:EMRA
H11_P1_M55_L001	L:T:CD8:EM
H11_P2_M55_L001	L:B:PC
H11_P3_M55_L001	L:T:CD8:TRM
H12_P1_M55_L001	L:T:CD4:Treg
H12_P3_M55_L001	L:T:CD8:EM
H1_P1_M55_L001	L:T:CD8:EM
H1_P2_M55_L001	L:T:CD8:TRM
H1_P3_M55_L001	L:B:PC
H1_P4_M55_L001	L:T:CD8:EM
H2_P1_M55_L001	L:T:CD8:EM
H2_P2_M55_L001	L:T:CD8:EM
H2_P3_M55_L001	L:B
H2_P4_M55_L001	L:T:CD8:EM
H3_P1_M55_L001	L:T:CD8:EM
H3_P2_M55_L001	L:T:CD4:EM
H3_P3_M55_L001	L:B
H3_P4_M55_L001	L:T:CD8:EMRA
H4_P1_M55_L001	L:T:CD4:Tfh
H4_P2_M55_L001	L:B:PC
H4_P3_M55_L001	L:T:CD4:CM
H4_P4_M55_L001	M:Neu
H5_P1_M55_L001	L:T:CD8:EM
H5_P2_M55_L001	L:T:CD8:EMRA
H5_P3_M55_L001	L:T:CD8:TRM
H5_P4_M55_L001	L:T:CD4:Treg
H6_P1_M55_L001	L:T:CD8:EMRA
H6_P2_M55_L001	L:T:CD8:EMRA
H6_P3_M55_L001	L:T:CD4:Treg
H6_P4_M55_L001	L:T:CD4:Treg
H7_P1_M55_L001	L:T:CD8:EM
H7_P2_M55_L001	L:T:CD4:Treg
H7_P4_M55_L001	L:T:CD8:EM
H8_P1_M55_L001	L:T:CD8:TRM
H8_P2_M55_L001	L:T:CD4:Treg
H8_P3_M55_L001	L:T:CD8:EM
H8_P4_M55_L001	L:T:CD8:EMRA
H9_P1_M55_L001	L:T:CD8:EM
H9_P2_M55_L001	L:T:CD4:EM
H9_P3_M55_L001	L:T:CD8:EMRA
H9_P4_M55_L001	L:T:CD8:EM
A10_P1_M34	L:NK
A10_P2_M34	L:T:CD4:EM
A10_P3_M34	L:T:CD8:Ex
A10_P4_M34	L:T:CD8:EMRA
A11_P1_M34	M:Neu
A11_P2_M34	L:T:CD8:EM
A11_P3_M34	M:pDC
A11_P4_M34	L:T:CD8:Ex
A12_P1_M34	M:Neu
A12_P2_M34	L:T:CD8:TRM
A12_P3_M34	L:T:CD8:EM
A12_P4_M34	L:T:CD8:EM
A2_P2_M34	L:T:CD8:EM
A2_P3_M34	M:Mast
A2_P4_M34	L:T:CD8:EM
A3_P1_M34	L:T:CD8:EM
A3_P2_M34	L:T:CD8:EM
A3_P4_M34	L:T:CD8:EMRA
A4_P1_M34	L:T:CD4:Treg
A4_P2_M34	L:T:CD8:EMRA
A4_P3_M34	L:T:CD8:EM
A4_P4_M34	L:T:CD8:EM
A5_P1_M34	L:T:CD4:Treg
A5_P2_M34	M:Neu
A5_P3_M34	L:T:CD8:Ex
A5_P4_M34	L:NK
A6_P1_M34	L:T:CD4:Treg
A6_P2_M34	L:T:CD8:TRM
A6_P3_M34	L:T:CD8:EM
A6_P4_M34	L:T:CD8:EM
A7_P1_M34	L:NK
A7_P2_M34	L:T:CD8:Ex
A7_P3_M34	L:T:CD8:EM
A7_P4_M34	L:T:CD8:Ex
A8_P1_M34	L:T:CD8:EM
A8_P2_M34	L:T:CD8:EMRA
A8_P3_M34	M:Neu
A8_P4_M34	L:T:CD8:EM
A9_P1_M34	M:Mast
A9_P2_M34	M:Mast
A9_P3_M34	L:T:CD8:EMRA
A9_P4_M34	L:T:CD8:TRM
B10_P1_M34	L:T:CD8:TRM
B10_P3_M34	L:T:CD4:Treg
B10_P4_M34	L:T:CD8:EMRA
B11_P1_M34	L:T:CD8:TRM
B11_P2_M34	L:T:CD8:EM
B11_P4_M15	L:T:CD8:TRM
B12_P1_M34	L:T:CD8:TRM
B12_P2_M34	L:T:CD8:EM
B12_P4_M34	L:T:CD8:TRM
B1_P1_M34	L:T:CD8:EM
B1_P2_M34	L:T:CD8:TRM
B1_P3_M34	L:T:CD8:EMRA
B1_P4_M34	L:T:CD4:Treg
B2_P1_M34	L:T:CD8:EM
B2_P2_M34	L:T:CD8:EMRA
B2_P3_M34	L:T:CD8:EM
B2_P4_M34	L:T:CD8:TRM
B3_P1_M34	L:T:CD8:EM
B3_P2_M34	L:NK
B3_P3_M34	L:T:CD8:Ex
B3_P4_M34	L:T:CD8:EM
B4_P1_M34	L:T:CD8:EM
B4_P2_M34	L:T:CD8:TRM
B4_P3_M34	L:T:CD8:EMRA
B4_P4_M34	L:T:CD8:EMRA
B5_P1_M34	L:T:CD8:EM
B5_P2_M34	L:T:CD8:EM
B5_P3_M34	L:T:CD8:EM
B5_P4_M34	L:T:CD8:EM
B6_P1_M34	L:B:PC
B6_P2_M34	L:T:CD8:EM
B6_P3_M34	L:T:CD8:EM
B6_P4_M34	L:T:CD8:TRM
B7_P1_M34	L:T:CD8:TRM
B7_P2_M34	L:T:CD8:EMRA
B7_P3_M34	L:T:CD8:TRM
B7_P4_M34	M:Mast
B8_P1_M34	L:T:CD8:EM
B8_P2_M34	L:T:CD8:EMRA
B8_P3_M34	L:T:CD4:EM
B8_P4_M34	L:T:CD8:EMRA
B9_P1_M34	L:T:CD8:EMRA
B9_P2_M34	L:T:CD8:TRM
B9_P3_M34	L:T:CD8:EMRA
B9_P4_M34	L:T:CD8:EM
C10_P1_M34	L:T:CD8:EM
C10_P2_M34	L:T:CD8:EM
C10_P3_M34	L:T:CD4:Treg
C10_P4_M34	L:T:CD8:TRM
C11_P1_M34	L:T:CD4:Treg
C11_P2_M34	L:T:CD8:EMRA
C11_P3_M34	L:T:CD8:EM
C11_P4_M34	M:Neu
C12_P1_M34	L:T:CD8:EMRA
C12_P2_M34	L:T:CD8:EM
C12_P3_M34	L:T:CD8:Ex
C12_P4_M34	L:T:CD4:EM
C1_P1_M34	L:T:CD8:Ex
C1_P2_M34	L:NK
C1_P3_M34	L:NK
C1_P4_M34	L:T:CD8:EM
C2_P1_M34	L:T:CD8:EM
C2_P2_M34	L:T:CD8:Ex
C2_P3_M34	L:T:CD8:TRM
C3_P1_M34	L:T:CD8:Ex
C3_P2_M34	M:Mast
C3_P3_M34	L:T:CD8:EM
C3_P4_M34	L:T:CD8:EM
C4_P3_M34	L:T:CD8:EM
C4_P4_M34	L:T:CD8:EM
C5_P2_M34	L:T:CD8:Ex
C5_P3_M34	L:T:CD4:Treg
C5_P4_M34	L:T:CD8:EMRA
C6_P1_M34	L:T:CD8:EM
C6_P2_M34	L:T:CD8:EM
C6_P3_M34	M:Neu
C6_P4_M34	L:T:CD4:Treg
C7_P1_M34	M:Neu
C7_P2_M34	L:T:CD8:EMRA
C7_P3_M34	L:T:CD8:TRM
C7_P4_M34	L:T:CD8:Ex
C8_P1_M34	L:T:CD8:EMRA
C8_P2_M34	L:T:CD8:EMRA
C8_P3_M34	L:T:CD8:EM
C8_P4_M34	L:T:CD8:EMRA
C9_P1_M34	L:T:CD8:TRM
C9_P2_M34	L:T:CD8:EM
C9_P3_M34	L:T:CD8:EM
C9_P4_M34	L:T:CD8:EMRA
D10_P1_M34	L:T:CD8:EM
D10_P2_M34	L:T:CD8:EM
D10_P3_M34	L:T:CD8:EMRA
D10_P4_M34	L:T:CD4:EM
D11_P1_M34	L:T:CD8:EMRA
D11_P2_M34	L:T:CD4:Treg
D11_P4_M34	L:T:CD4:Treg
D12_P1_M34	M:Neu
D12_P2_M34	L:T:CD8:TRM
D1_P1_M34	L:T:CD8:EMRA
D1_P2_M34	L:T:CD8:EM
D1_P3_M34	L:NK
D2_P2_M34	M:Neu
D2_P3_M34	L:T:CD4:Treg
D2_P4_M34	L:T:CD8:EMRA
D3_P2_M34	L:T:CD4:EM
D3_P3_M34	L:T:CD4:Ex
D3_P4_M34	L:NK
D4_P2_M34	L:T:CD4:EM
D4_P3_M34	L:T:CD8:EMRA
D4_P4_M34	L:T:CD8:EMRA
D5_P1_M34	L:T:CD8:EM
D5_P2_M34	L:T:CD8:EM
D5_P3_M34	M:pDC
D5_P4_M34	L:T:CD8:EM
D6_P1_M34	L:T:CD4:Treg
D6_P2_M34	L:T:CD4:Treg
D6_P3_M34	M:Neu
D6_P4_M34	L:B:PC
D7_P1_M34	L:T:CD8:EM
D7_P2_M34	L:T:CD8:TRM
D7_P3_M34	L:T:CD8:EMRA
D7_P4_M34	L:T:CD4:Treg
D8_P1_M34	M:Mast
D8_P2_M34	M:Neu
D8_P3_M34	L:T:CD8:EMRA
D8_P4_M34	L:T:CD4:CM
D9_P2_M34	L:T:CD8:EM
D9_P3_M34	L:T:CD8:TRM
D9_P4_M34	L:T:CD8:TRM
E10_P1_M34	L:T:CD4:CM
E10_P2_M34	L:T:CD8:Ex
E10_P3_M34	L:T:CD8:EM
E10_P4_M34	L:T:CD8:EMRA
E11_P1_M34	M:Neu
E11_P2_M34	L:T:CD8:EM
E11_P3_M34	L:T:CD8:EM
E11_P4_M34	L:NK
E12_P1_M34	L:T:CD8:EM
E12_P2_M34	L:T:CD8:TRM
E12_P3_M34	L:T:CD8:EMRA
E12_P4_M34	L:T:CD8:EM
E1_P1_M34	L:T:CD8:EM
E1_P2_M34	L:T:CD8:EM
E1_P3_M34	L:T:CD8:Ex
E1_P4_M34	L:T:CD8:Ex
E2_P1_M34	L:T:CD4:Treg
E2_P2_M34	L:T:CD8:EM
E2_P4_M34	L:T:CD8:Ex
E3_P1_M34	L:T:CD4:Treg
E3_P2_M34	L:T:CD8:EM
E3_P3_M24	M:Neu
E4_P1_M34	L:T:CD8:EM
E4_P2_M34	L:B
E4_P4_M34	L:T:CD8:EM
E5_P1_M34	L:T:CD8:EM
E5_P2_M34	L:T:CD8:TRM
E6_P2_M34	L:NK
E6_P3_M34	L:T:CD4:Treg
E7_P2_M37	L:B:PC
E7_P3_M34	L:NK
E7_P4_M34	L:T:CD8:Ex
E8_P1_M34	L:T:CD8:EMRA
E8_P2_M34	L:T:CD8:EMRA
E8_P3_M34	L:T:CD4:Treg
E8_P4_M34	L:T:CD8:EMRA
E9_P1_M34	L:T:CD8:TRM
E9_P2_M34	L:T:CD8:EM
E9_P3_M34	L:T:CD8:EMRA
F10_P1_M34	L:T:CD8:EM
F10_P2_M34	M:Neu
F10_P3_M34	L:T:CD8:EM
F10_P4_M34	L:T:CD8:Ex
F11_P2_M34	L:T:CD8:EMRA
F11_P3_M34	L:T:CD8:TRM
F11_P4_M34	L:T:CD4:Treg
F12_P2_M34	M:Neu
F12_P3_M34	L:T:CD4:Treg
F12_P4_M34	L:T:CD8:EM
F1_P1_M34	L:T:CD8:EMRA
F1_P2_M34	L:T:CD8:TRM
F1_P3_M34	L:T:CD8:TRM
F1_P4_M34	M:Neu
F2_P1_M34	L:T:CD8:EM
F2_P2_M34	L:T:CD8:Ex
F2_P3_M34	L:T:CD8:EM
F2_P4_M34	L:T:CD8:EM
F3_P1_M34	L:T:CD8:EMRA
F3_P2_M34	M:Neu
F3_P3_M34	L:T:CD4:Ex
F3_P4_M34	L:T:CD8:TRM
F4_P1_M34	L:T:CD8:TRM
F4_P3_M34	L:T:CD8:EMRA
F5_P1_M34	L:T:CD8:EM
F5_P2_M34	L:T:CD4:CM
F5_P3_M34	L:T:CD4:EM
F6_P1_M34	L:T:CD8:EMRA
F6_P2_M34	L:T:CD8:EM
F6_P3_M34	L:T:CD8:Ex
F6_P4_M34	L:T:CD4:Treg
F7_P1_M34	L:T:CD8:EM
F7_P2_M34	L:T:CD8:TRM
F7_P3_M34	M:Neu
F7_P4_M34	L:T:CD8:TRM
F8_P1_M34	L:T:CD4:Treg
F8_P2_M34	L:NK
F8_P4_M34	M:Mast
F9_P1_M34	L:T:CD8:EMRA
F9_P2_M34	L:T:CD4:Treg
F9_P3_M34	L:T:CD4:Ex
G10_P1_M34	M:Mast
G10_P2_M34	L:T:CD8:EM
G10_P3_M34	L:T:CD8:EM
G10_P4_M34	L:NK
G11_P1_M34	L:T:CD8:EM
G11_P3_M34	L:T:CD8:EM
G11_P4_M34	L:T:CD8:EM
G12_P1_M34	L:T:CD8:EMRA
G12_P2_M34	L:T:CD8:EM
G12_P3_M34	L:T:CD8:EM
G12_P4_M34	L:T:CD8:Ex
G1_P1_M34	L:T:CD8:EM
G1_P2_M34	L:T:CD8:TRM
G1_P3_M34	M:Neu
G1_P4_M34	L:B:PC
G2_P1_M34	L:T:CD8:EM
G2_P2_M34	L:B:PC
G2_P3_M34	L:T:CD4:Treg
G2_P4_M34	L:T:CD8:EM
G3_P1_M34	L:T:CD4:Treg
G3_P2_M34	M:Neu
G3_P3_M34	M:Neu
G3_P4_M34	L:T:CD8:TRM
G4_P1_M34	L:T:CD8:EMRA
G4_P3_M34	L:T:CD8:TRM
G4_P4_M34	L:NK
G5_P1_M34	M:Neu
G5_P3_M34	L:T:CD4:EM
G5_P4_M34	L:T:CD8:TRM
G6_P1_M34	L:T:CD8:EM
G6_P3_M34	L:T:CD8:EM
G6_P4_M34	M:Neu
G7_P1_M34	L:T:CD8:EMRA
G7_P2_M34	M:Neu
G7_P3_M34	M:Neu
G7_P4_M34	L:T:CD8:Ex
G8_P1_M34	L:T:CD8:EM
G8_P2_M34	L:T:CD8:EMRA
G8_P3_M34	L:T:CD8:TRM
G8_P4_M34	L:T:CD8:EM
G9_P1_M34	L:T:CD4:Treg
G9_P2_M34	M:Mast
G9_P3_M34	L:T:CD8:TRM
H10_P1_M34	L:T:CD8:EM
H10_P2_M34	L:T:CD8:EM
H10_P3_M34	L:T:CD8:EMRA
H10_P4_M34	L:T:CD4:EM
H11_P2_M34	L:T:CD8:Ex
H11_P3_M34	L:T:CD8:Ex
H11_P4_M34	L:T:CD8:EM
H12_P2_M34	L:T:CD4:Treg
H12_P3_M34	L:T:CD8:EMRA
H12_P4_M34	L:T:CD8:Ex
H1_P1_M34	M:Neu
H1_P3_M34	L:T:CD8:TRM
H1_P4_M34	M:Mast
H2_P1_M34	L:T:CD8:EM
H2_P4_M34	L:T:CD8:EM
H3_P1_M34	L:T:CD8:EM
H3_P2_M34	L:T:CD8:TRM
H3_P3_M34	M:Neu
H3_P4_M34	L:T:CD4:Treg
H4_P1_M34	L:T:CD4:EM
H4_P2_M34	L:T:CD8:TRM
H4_P3_M34	L:T:CD8:EMRA
H4_P4_M34	L:T:CD8:EMRA
H5_P1_M34	L:T:CD8:EMRA
H5_P2_M34	L:T:CD8:EM
H5_P3_M34	L:T:CD8:EM
H5_P4_M34	L:T:CD8:EM
H6_P1_M34	L:T:CD8:EMRA
H6_P2_M34	L:T:CD4:Tfh
H6_P3_M34	M:Neu
H6_P4_M34	L:T:CD8:Ex
H7_P1_M34	L:B:PC
H7_P2_M34	L:T:CD8:EM
H7_P3_M34	L:T:CD8:EM
H7_P4_M34	L:T:CD8:EM
H8_P1_M34	L:T:CD8:EM
H8_P2_M34	L:T:CD4:Treg
H8_P3_M34	L:T:CD8:EMRA
H8_P4_M34	L:T:CD8:EMRA
H9_P1_M34	L:T:CD8:TRM
H9_P2_M34	L:T:CD8:Ex
H9_P3_M34	L:T:CD8:EM
H9_P4_M34	L:T:CD8:EM
A10_P1_M39	L:T:CD8:EM
A10_P2_M39	L:T:CD8:EM
A10_P4_M39	L:T:CD4:EM
A11_P1_M39	L:T:CD8:EMRA
A11_P2_M39	L:T:CD8:Ex
A11_P3_M39	L:T:CD4:Tfh
A11_P4_M39	L:T:CD8:EM
A12_P1_M39	L:T:CD4:Ex
A12_P3_M39	L:T:CD8:Naive
A12_P4_M39	L:T:CD4:Ex
A2_P1_M39	L:T:CD8:Ex
A2_P2_M39	L:T:CD4:Naive
A2_P3_M39	L:T:CD4:EM
A3_P1_M39	L:T:CD8:EM
A3_P2_M39	L:T:CD4:Treg
A3_P3_M39	L:B:PC
A3_P4_M39	L:T:CD4:Ex
A4_P2_M39	L:T:CD8:EMRA
A4_P4_M39	L:T:CD4:Ex
A5_P3_M39	L:T:CD4:Treg
A5_P4_M39	L:T:CD8:EMRA
A6_P1_M39	L:T:CD8:EM
A6_P4_M39	L:B:PC
A7_P1_M39	L:T:CD4:Tfh
A7_P2_M39	L:T:CD8:EM
A7_P3_M39	L:T:CD8:EM
A7_P4_M39	L:T:CD4:Treg
A8_P1_M39	L:B
A8_P2_M39	L:T:CD8:EMRA
A8_P3_M39	L:T:CD8:EMRA
A8_P4_M39	L:T:CD8:CM
A9_P2_M39	L:T:CD4:Ex
A9_P3_M39	L:T:CD4:Treg
A9_P4_M39	L:T:CD8:EM
B10_P4_M39	L:T:CD4:Treg
B11_P1_M39	L:T:CD8:Ex
B12_P1_M39	L:T:CD8:EM
B12_P2_M39	L:T:CD8:Ex
B1_P1_M39	L:T:CD8:TRM
B1_P2_M39	L:T:CD4:EM
B1_P3_M39	L:T:CD8:CM
B1_P4_M39	L:T:CD8:TRM
B2_P1_M39	L:T:CD4:Treg
B2_P2_M39	L:T:CD4:Tfh
B2_P3_M39	L:unconvT:MAIT
B2_P4_M39	L:T:CD8:EMRA
B3_P2_M39	L:T:CD4:Treg
B3_P3_M39	L:T:CD8:EM
B3_P4_M39	L:T:CD4:Ex
B4_P1_M39	L:T:CD8:Ex
B4_P3_M39	L:B:PC
B5_P1_M39	L:T:CD8:CM
B5_P3_M39	L:T:CD8:EM
B5_P4_M39	L:T:CD8:EM
B6_P1_M39	L:T:CD8:EM
B6_P3_M39	L:T:CD8:EMRA
B6_P4_M39	L:T:CD8:EMRA
B7_P1_M39	L:T:CD8:EM
B7_P2_M39	L:T:CD8:EM
B7_P3_M39	L:T:CD8:EM
B7_P4_M39	L:B:PC
B8_P2_M39	L:T:CD4:Treg
B8_P3_M39	L:T:CD8:EM
B9_P3_M39	L:T:CD4:Treg
B9_P4_M39	L:T:CD8:EMRA
C10_P4_M39	L:B:PC
C11_P3_M39	L:T:CD8:EM
C11_P4_M39	L:T:CD4:EM
C12_P1_M39	M:Mast
C12_P2_M39	L:T:CD8:TRM
C12_P3_M39	L:T:CD8:EM
C12_P4_M39	L:T:CD8:EM
C1_P1_M39	L:T:CD8:EM
C1_P2_M39	L:T:CD4:EM
C1_P3_M39	L:T:CD4:Treg
C1_P4_M39	L:T:CD8:EM
C2_P1_M39	L:T:CD8:EM
C2_P3_M39	L:T:CD4:Ex
C2_P4_M39	L:T:CD4:Tfh
C3_P1_M39	L:T:CD8:EM
C3_P2_M39	L:T:CD8:EMRA
C3_P4_M39	L:T:CD4:Treg
C4_P1_M39	L:B:PC
C4_P2_M39	L:T:CD4:Treg
C4_P4_M39	L:T:CD8:EM
C5_P1_M39	L:unconvT:MAIT
C5_P4_M39	L:T:CD8:EM
C6_P1_M39	L:T:CD4:Ex
C7_P1_M39	L:T:CD8:TRM
C7_P2_M39	M:Neu
C8_P1_M39	L:T:CD8:EM
C8_P2_M39	L:T:CD8:EM
C8_P4_M39	L:T:CD8:EM
C9_P1_M39	L:T:CD8:EMRA
C9_P2_M39	L:T:CD4:Ex
C9_P4_M39	L:T:CD8:EM
D10_P1_M39	L:T:CD8:TRM
D10_P2_M39	L:T:CD8:TRM
D10_P4_M39	L:T:CD8:EM
D11_P1_M39	L:T:CD4:Ex
D11_P2_M39	L:T:CD8:Ex
D11_P3_M39	L:T:CD4:Tfh
D11_P4_M39	L:T:CD8:EMRA
D12_P1_M39	L:T:CD8:EM
D12_P2_M39	L:T:CD8:EM
D12_P3_M39	L:T:CD8:TRM
D12_P4_M39	L:T:CD4:Treg
D1_P1_M39	L:T:CD8:Ex
D1_P2_M39	L:T:CD8:EM
D1_P4_M39	L:T:CD8:EMRA
D2_P1_M39	L:T:CD8:EM
D2_P2_M39	L:T:CD8:EM
D3_P1_M39	L:T:CD8:CM
D3_P2_M39	M:pDC
D3_P3_M39	L:B:PC
D4_P2_M39	L:T:CD4:Treg
D4_P4_M39	L:T:CD8:EMRA
D5_P1_M39	L:T:CD4:Treg
D5_P2_M39	L:T:CD4:Treg
D5_P3_M39	L:T:CD8:EM
D6_P1_M39	L:unconvT:MAIT
D6_P2_M39	L:T:CD8:EMRA
D6_P3_M39	L:B:PC
D7_P1_M39	L:T:CD8:EM
D7_P2_M39	L:T:CD8:EM
D7_P4_M39	L:T:CD8:EM
D8_P1_M39	L:T:CD8:TRM
D8_P3_M39	L:T:CD8:TRM
D9_P1_M39	L:T:CD8:EMRA
D9_P2_M39	L:T:CD8:TRM
D9_P4_M39	L:T:CD8:Ex
E10_P1_M39	L:T:CD8:EM
E10_P2_M39	L:T:CD8:EM
E10_P3_M39	L:T:CD8:EM
E10_P4_M39	L:T:CD8:EM
E11_P1_M39	L:T:CD8:Ex
E11_P2_M39	L:T:CD8:EMRA
E11_P3_M39	L:T:CD8:TRM
E11_P4_M39	L:T:CD4:Treg
E12_P2_M39	L:B:PC
E12_P3_M39	L:T:CD8:EM
E12_P4_M39	L:T:CD8:Ex
